Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,criteria_observed,co_stale_hours,no2_stale_hours,sensor_stale_hours,i_co,i_no2,i_c6h6,current_air_quality_index,dominant_pollutant,next_day_air_quality_index,hazardous_air_day,hour,day_of_week,is_weekend,month,season,sin_hour,cos_hour,sin_month,cos_month,target_day_of_week,target_is_weekend,current_air_quality_index_lag_1,current_air_quality_index_lag_2,current_air_quality_index_lag_3,current_air_quality_index_lag_6,current_air_quality_index_lag_12,current_air_quality_index_lag_24,current_air_quality_index_lag_48,current_air_quality_index_lag_72,current_air_quality_index_lag_144,CO(GT)_lag_1,CO(GT)_lag_2,CO(GT)_lag_3,CO(GT)_lag_24,CO(GT)_lag_48,NO2(GT)_lag_1,NO2(GT)_lag_2,NO2(GT)_lag_3,NO2(GT)_lag_24,NO2(GT)_lag_48,C6H6(GT)_lag_1,C6H6(GT)_lag_2,C6H6(GT)_lag_3,C6H6(GT)_lag_24,C6H6(GT)_lag_48,NOx(GT)_lag_1,NOx(GT)_lag_2,NOx(GT)_lag_3,NOx(GT)_lag_24,NOx(GT)_lag_48,T_lag_1,T_lag_2,T_lag_3,T_lag_24,T_lag_48,RH_lag_1,RH_lag_2,RH_lag_3,RH_lag_24,RH_lag_48,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_2,PT08.S1(CO)_lag_3,PT08.S1(CO)_lag_24,PT08.S1(CO)_lag_48,PT08.S3(NOx)_lag_1,PT08.S3(NOx)_lag_2,PT08.S3(NOx)_lag_3,PT08.S3(NOx)_lag_24,PT08.S3(NOx)_lag_48,PT08.S5(O3)_lag_1,PT08.S5(O3)_lag_2,PT08.S5(O3)_lag_3,PT08.S5(O3)_lag_24,PT08.S5(O3)_lag_48,current_air_quality_index_rolling_mean_6h,current_air_quality_index_rolling_std_6h,current_air_quality_index_rolling_mean_12h,current_air_quality_index_rolling_std_12h,current_air_quality_index_rolling_mean_24h,current_air_quality_index_rolling_std_24h,CO(GT)_rolling_mean_6h,CO(GT)_rolling_std_6h,CO(GT)_rolling_mean_12h,CO(GT)_rolling_std_12h,CO(GT)_rolling_mean_24h,CO(GT)_rolling_std_24h,NO2(GT)_rolling_mean_6h,NO2(GT)_rolling_std_6h,NO2(GT)_rolling_mean_12h,NO2(GT)_rolling_std_12h,NO2(GT)_rolling_mean_24h,NO2(GT)_rolling_std_24h,C6H6(GT)_rolling_mean_6h,C6H6(GT)_rolling_std_6h,C6H6(GT)_rolling_mean_12h,C6H6(GT)_rolling_std_12h,C6H6(GT)_rolling_mean_24h,C6H6(GT)_rolling_std_24h,T_rolling_mean_6h,T_rolling_std_6h,T_rolling_mean_12h,T_rolling_std_12h,T_rolling_mean_24h,T_rolling_std_24h,RH_rolling_mean_6h,RH_rolling_std_6h,RH_rolling_mean_12h,RH_rolling_std_12h,RH_rolling_mean_24h,RH_rolling_std_24h,aqi_diff_1h,aqi_diff_3h,aqi_diff_24h,aqi_ewm_6h,aqi_ewm_24h,aqi_rolling_max_24h,aqi_rolling_min_24h,aqi_rolling_mean_72h,aqi_rolling_mean_168h,vapor_pressure_proxy,co_sensor_ratio,no2_sensor_ratio
17/03/2004,06.00.00,0.5,891.0,1.9,576.0,46.0,1417.0,53.0,1289.0,733.0,11.9,57.4,0.7978,2004-03-17 06:00:00,1,0.0,0.0,0.0,25.0,66.84,19.0,66.84,NO2,88.95,0,6,2,0,3,2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,3,0,50.0,75.44,98.77,127.66,178.2,80.35,100.0,79.12,60.7,0.5,0.7,0.7,0.9,1.4,40.0,60.0,79.0,64.0,80.0,1.6,1.9,2.6,3.5,6.4,28.0,54.0,70.0,82.0,138.0,11.8,12.7,13.1,11.2,11.4,58.0,57.9,57.9,68.5,70.5,869.0,883.0,933.0,1017.0,1157.0,1460.0,1396.0,1292.0,1246.0,1030.0,667.0,808.0,884.0,870.0,1083.0,83.43833333333333,23.138402206433074,125.99583333333334,53.829031615820234,151.99458333333334,52.77968342485137,0.7499999999999997,0.26645825188953093,1.8916666666666666,1.5011863995056054,2.65,1.4533320037223005,66.83333333333333,18.92529171946004,101.66666666666667,41.87282332651244,116.625,38.76216499091102,2.9166666666666665,1.514485611244417,9.041666666666666,7.716388502087725,13.35,7.714300667112266,13.183333333333335,1.4148026953136992,15.825000000000001,3.2758413214983957,18.666666666666664,5.7435534120526315,56.449999999999996,2.4056184236073594,49.93333333333333,8.466762108743877,42.59166666666667,15.49170652363683,16.840000000000003,-31.929999999999993,-13.509999999999991,84.69317327183853,131.12392203203663,234.62,50.0,148.29013888888892,140.69292993630575,29.790599999999998,1485.0,23.87037037037037
17/03/2004,07.00.00,1.6,1173.0,7.5,878.0,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956,2004-03-17 07:00:00,1,0.0,0.0,0.0,80.2,104.86,75.45,104.86,NO2,105.86,0,7,2,0,3,2,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,3,0,66.84,50.0,75.44,110.81,191.08,87.72,109.82,84.04,102.88,0.5,0.5,0.7,1.3,2.2,53.0,40.0,60.0,70.0,89.0,1.9,1.6,1.9,5.1,9.7,46.0,28.0,54.0,99.0,228.0,11.9,11.8,12.7,11.0,11.3,57.4,58.0,57.9,66.5,70.2,891.0,869.0,883.0,1171.0,1314.0,1417.0,1460.0,1396.0,1162.0,897.0,733.0,667.0,808.0,930.0,1235.0,82.44666666666666,21.8206669620034,118.81083333333333,49.96771238570574,152.70874999999998,51.9821000389222,0.8166666666666664,0.41190613817554494,1.7,1.3618169680781083,2.6625,1.4424654317310792,65.83333333333333,17.566065770873763,97.25,40.58240774254044,117.20833333333333,38.13018793402488,3.266666666666667,2.261562881430977,8.075000000000001,7.038611045834653,13.449999999999998,7.61765683476054,12.25,1.4279355727764056,14.875,3.1957713537508545,18.620833333333334,5.811381573868767,58.666666666666664,3.3260587286856382,52.46666666666667,8.065564663018554,42.5375,15.406515067390753,38.019999999999996,29.42,17.14,90.45512376559896,129.0228082694737,234.62,50.0,148.57930555555555,140.46613924050635,32.5348,689.9999999999999,18.305882352941175
17/03/2004,08.00.00,4.1,1587.0,21.4,1334.0,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958,2004-03-17 08:00:00,1,0.0,0.0,0.0,126.9,128.65,210.18,210.18,C6H6,222.73,1,8,2,0,3,2,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,3,0,104.86,66.84,50.0,98.77,163.33,162.34,239.9,104.86,132.61,1.6,0.5,0.5,3.4,5.5,84.0,53.0,40.0,97.0,114.0,7.5,1.9,1.6,16.2,25.9,160.0,46.0,28.0,263.0,360.0,9.9,11.9,11.8,11.7,12.4,65.2,57.4,58.0,63.7,63.9,1173.0,891.0,869.0,1541.0,1797.0,1038.0,1417.0,1460.0,770.0,652.0,1052.0,733.0,667.0,1407.0,1680.0,101.01499999999999,57.203780906510055,122.71499999999999,55.307367008876405,154.70208333333335,53.26880692415761,1.3499999999999996,1.4081903280451906,1.7749999999999997,1.4722431864335446,2.6916666666666664,1.464928152761637,70.66666666666667,24.52481736255466,94.33333333333333,38.18217893047454,117.66666666666667,37.942366668485455,6.1499999999999995,7.795062539838907,8.541666666666666,7.747311361584318,13.666666666666666,7.771669098701397,11.75,1.1484772527134803,14.100000000000001,2.842214245651068,18.59583333333333,5.843649780199286,59.43333333333334,2.9910979032231553,54.42499999999999,6.611164799035047,42.391666666666666,15.212835446386704,105.32000000000001,160.18,47.84,124.66223126114211,135.5153836079158,234.62,50.0,150.04208333333335,140.90459119496856,30.762200000000004,377.85714285714295,18.339449541284402
17/03/2004,09.00.00,6.6,1852.0,36.4,1696.0,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802,2004-03-17 09:00:00,1,0.0,0.0,0.0,157.87,147.48,310.18,310.18,C6H6,306.22,1,9,2,0,3,2,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,3,0,210.18,104.86,66.84,98.77,233.3,197.03,312.16,103.87,121.71,4.1,1.6,0.5,3.7,8.1,108.0,84.0,53.0,95.0,149.0,21.4,7.5,1.9,19.7,36.7,320.0,160.0,46.0,229.0,478.0,11.1,9.9,11.9,13.6,14.8,60.2,65.2,57.4,56.3,54.3,1587.0,1173.0,891.0,1539.0,1930.7360000000044,702.0,1038.0,1417.0,698.0,537.0,1534.0,1052.0,733.0,1507.0,2184.0,136.25,102.62289081876426,129.12166666666667,71.3948640670428,159.41666666666666,61.54259328632316,2.3333333333333326,2.5001333297779706,1.8999999999999997,1.806050437229863,2.8125,1.658525405816603,78.66666666666667,33.844743560361955,90.16666666666667,30.243957573322866,119.0,37.672501792479174,11.783333333333331,14.253900051097123,9.5,10.258920730050244,14.362499999999999,8.987808771983257,11.916666666666666,1.4232591705894475,13.691666666666665,2.390305546590367,18.616666666666667,5.825929048260225,58.116666666666674,4.918705791838531,55.15,5.408663084685198,42.12916666666667,15.01548415778701,100.0,243.34,113.15,177.66730804367293,149.48855291928254,310.18,50.0,152.9075,141.96256250000002,27.05,276.41791044776124,19.8046875
17/03/2004,10.00.00,4.3,1522.0,21.3,1331.0,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048,2004-03-17 10:00:00,1,0.0,0.0,0.0,129.37,154.41,209.52,209.52,C6H6,209.52,1,10,2,0,3,2,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3,0,310.18,210.18,104.86,75.44,158.38,234.62,244.52,118.74,118.74,6.6,4.1,1.6,5.3,5.8,127.0,108.0,84.0,150.0,157.0,36.4,21.4,7.5,25.1,26.6,377.0,320.0,160.0,396.0,394.0,14.1,11.1,9.9,17.8,17.4,50.0,60.2,65.2,42.9,45.6,1852.0,1587.0,1173.0,1735.0,1771.0,553.0,702.0,1038.0,628.0,622.0,1931.0,1534.0,1052.0,1843.0,1973.0,158.59666666666666,101.32293356721706,133.38333333333333,74.74769261666313,158.37083333333334,60.41193388559162,2.933333333333333,2.4614358952990587,2.0416666666666665,1.9284748252220325,2.7708333333333335,1.6050136574433587,91.0,38.802061800888815,89.83333333333333,29.685727618544366,118.33333333333333,37.23914101034561,15.016666666666666,13.755205075412967,10.15,10.769780954976843,14.204166666666666,8.822376647488191,12.75,2.785498160114319,13.674999999999999,2.3587843556297607,18.6125,5.826574241465075,55.15,8.86244887150268,54.666666666666664,6.466182424855893,42.0125,15.020111517562015,-100.66,104.66000000000001,-25.099999999999994,186.7680771740521,154.29106868573996,310.18,50.0,154.16833333333335,142.38217391304346,23.1377,345.90909090909093,15.007407407407408
17/03/2004,11.00.00,2.9,1438.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265,2004-03-17 11:00:00,1,0.0,0.0,0.0,112.03,155.41,154.41,155.41,NO2,172.25,0,11,2,0,3,2,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,3,0,209.52,310.18,210.18,50.0,137.57,200.0,201.59,134.59,112.79,4.3,6.6,4.1,4.1,4.2,134.0,127.0,108.0,162.0,155.0,21.3,36.4,21.4,20.0,20.1,280.0,377.0,320.0,314.0,319.0,17.7,14.1,11.1,21.4,19.8,40.1,50.0,60.2,33.3,38.5,1522.0,1852.0,1587.0,1571.0,1564.0,703.0,553.0,702.0,730.0,710.0,1734.0,1931.0,1534.0,1729.0,1798.0,176.165,86.82940187517141,134.87,75.01546313321617,156.51291666666665,59.75812656972423,3.3333333333333326,2.1639470110579597,2.1416666666666666,1.9402241357558911,2.720833333333333,1.580307941005738,106.83333333333333,32.737847618111076,91.33333333333333,31.57770598304284,117.20833333333333,36.257507968115654,17.316666666666666,12.119639708616205,10.674999999999999,10.867058228676914,14.012499999999998,8.740575670027594,14.299999999999999,4.317406628984603,14.041666666666666,3.0979343068724083,18.599999999999998,5.820652884342097,51.050000000000004,12.302804558311044,53.375,8.836507434295736,42.016666666666666,15.017603197484629,-54.110000000000014,-54.77000000000001,-44.59,177.80862655289437,154.38058319088077,310.18,50.0,154.4575,142.46259259259259,20.4074,479.3333333333333,13.102941176470589
17/03/2004,12.00.00,2.5,1393.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,2004-03-17 12:00:00,1,0.0,0.0,0.0,107.07,162.34,125.68,162.34,NO2,159.37,0,12,2,0,3,2,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3,0,155.41,209.52,310.18,66.84,127.66,183.15,154.41,139.55,115.77,2.9,4.3,6.6,3.3,3.1,135.0,134.0,127.0,154.0,134.0,15.4,21.3,36.4,18.3,14.1,221.0,280.0,377.0,217.0,201.0,21.1,17.7,14.1,24.4,22.0,33.4,40.1,50.0,27.4,34.1,1438.0,1522.0,1852.0,1452.0,1430.0,819.0,703.0,553.0,776.0,831.0,1595.0,1734.0,1931.0,1583.0,1522.0,192.08166666666668,69.87969445172675,137.76,75.37958995522719,155.64583333333334,59.50526158078035,3.666666666666666,1.755752450280698,2.2083333333333335,1.937410799510678,2.6875,1.5759917512474477,121.66666666666667,21.805198157014324,94.25,34.62559484228111,116.70833333333333,35.808037920418705,19.083333333333332,10.012275798571808,11.0,10.857674286378781,13.770833333333334,8.69694994844728,16.366666666666664,5.688819444020593,14.774999999999999,4.287640800762544,18.595833333333335,5.816354690358724,46.20000000000001,14.78445129181326,51.324999999999996,11.429716054693111,42.05416666666667,14.980595540686034,6.930000000000007,-147.84,-20.810000000000002,173.38901896635312,155.01733653561033,310.18,50.0,154.7740277777778,142.5845398773006,18.1969,535.7692307692307,11.566433566433567
17/03/2004,13.00.00,2.8,1452.0,15.1,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,2004-03-17 13:00:00,1,0.0,0.0,0.0,110.79,173.24,151.44,173.24,NO2,153.42,0,13,2,0,3,2,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,3,0,162.34,155.41,209.52,104.86,110.81,216.12,149.46,124.68,132.61,2.5,2.9,4.3,4.0,2.9,142.0,135.0,134.0,161.0,119.0,12.5,15.4,21.3,22.3,14.9,210.0,221.0,280.0,252.0,171.0,24.3,21.1,17.7,25.3,23.3,28.3,33.4,40.1,26.1,32.2,1393.0,1438.0,1522.0,1579.0,1417.0,905.0,819.0,703.0,724.0,830.0,1490.0,1595.0,1734.0,1671.0,1404.0,203.47833333333332,57.243241842742385,142.9625,75.50475254457952,153.85916666666668,58.240867611539926,3.866666666666666,1.5266521105565192,2.3416666666666663,1.9166534913908158,2.6374999999999997,1.5513843747636713,133.16666666666666,15.14485611244493,99.5,38.48376280978758,116.375,35.41285998297669,20.35,8.640543964357805,11.808333333333332,10.763529189167496,13.470833333333333,8.512164143494717,18.983333333333334,5.730066898969563,15.616666666666665,5.3118791972390165,18.60833333333333,5.831691280272453,39.6,13.378340704287602,49.13333333333333,13.620928638301338,42.03333333333333,15.004076740692138,10.900000000000006,-36.28,-42.879999999999995,173.34644211882366,156.47514961276153,310.18,50.0,155.44847222222222,142.77146341463416,16.793599999999998,500.68965517241384,11.344155844155845
17/03/2004,14.00.00,2.6,1389.0,13.7,1108.0,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,2004-03-17 14:00:00,1,0.0,0.0,0.0,108.31,143.51,137.57,143.51,NO2,146.49,0,14,2,0,3,2,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,3,0,173.24,162.34,155.41,210.18,98.77,203.58,154.41,122.7,148.47,2.8,2.5,2.9,3.8,2.9,153.0,142.0,135.0,161.0,111.0,15.1,12.5,15.4,20.4,15.4,204.0,210.0,221.0,263.0,159.0,25.6,24.3,21.1,25.8,23.9,25.6,28.3,33.4,23.2,30.0,1452.0,1393.0,1438.0,1466.0,1400.0,861.0,905.0,819.0,773.0,838.0,1508.0,1490.0,1595.0,1491.0,1263.0,192.36666666666667,61.95872421755221,146.69083333333333,74.21783741225232,151.35625000000002,57.29426823236861,3.6166666666666667,1.6017698544630798,2.483333333333333,1.8624682222222952,2.5875,1.5314989815324007,135.66666666666666,10.764137989948868,103.16666666666667,38.44910055298205,114.79166666666667,34.15817321083563,19.066666666666666,9.0170209419002,12.608333333333334,10.491854705032624,13.191666666666665,8.383934775440505,21.45,4.761407354973934,16.599999999999998,6.0469376171293945,18.6125,5.837086266876351,33.88333333333333,9.614034879625976,46.65833333333333,14.970544311069583,42.145833333333336,14.866214370516255,-29.730000000000018,-11.900000000000006,-60.07000000000002,164.8217443705883,155.4379376437406,310.18,50.0,155.7375,142.77593939393938,17.0681,514.4444444444445,13.806451612903226
17/03/2004,15.00.00,2.0,1207.0,10.4,994.0,135.0,1013.0,104.0,1520.0,1045.0,26.8,18.7,0.65,2004-03-17 15:00:00,1,0.0,0.0,0.0,100.0,124.68,104.86,124.68,NO2,148.47,0,15,2,0,3,2,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,3,0,143.51,173.24,162.34,310.18,98.77,148.47,124.68,127.66,146.49,2.6,2.8,2.5,2.8,2.5,123.0,153.0,142.0,128.0,104.0,13.7,15.1,12.5,14.6,12.1,161.0,204.0,210.0,180.0,153.0,25.9,25.6,24.3,27.0,24.4,25.9,25.6,28.3,20.2,28.9,1389.0,1452.0,1393.0,1280.0,1317.0,887.0,861.0,905.0,893.0,926.0,1334.0,1508.0,1490.0,1240.0,1137.0,161.45000000000002,28.84745812025758,148.85,73.06490750757791,150.36499999999998,57.55159235510943,2.8499999999999996,0.7765307463326958,2.591666666666667,1.7855268299877374,2.5541666666666667,1.53537395718626,131.83333333333334,16.845375230806255,105.25,37.69042559879332,113.79166666666667,34.10594639810108,14.733333333333333,3.7022515671772824,13.258333333333333,10.047655387595599,13.016666666666667,8.39708368975525,23.566666666666666,3.4949487359139395,17.741666666666667,6.5945512402745035,18.604166666666668,5.824720867853306,28.666666666666668,7.343750177304821,43.39166666666667,16.493880867176387,42.083333333333336,14.965312549697853,-18.829999999999984,-37.66,-23.789999999999992,153.3526745504202,152.97730263224136,310.18,50.0,155.69611111111112,142.66692771084337,12.491599999999998,574.7619047619047,14.476190476190476
17/03/2004,16.00.00,2.9,1365.0,15.2,1154.0,186.0,940.0,129.0,1679.0,1221.0,29.3,15.8,0.6309,2004-03-17 16:00:00,1,0.0,0.0,0.0,112.03,149.46,152.43,152.43,C6H6,189.1,1,16,2,0,3,2,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,3,0,124.68,143.51,173.24,209.52,75.44,166.31,119.73,149.46,151.44,2.0,2.6,2.8,2.9,2.3,104.0,123.0,153.0,129.0,99.0,10.4,13.7,15.1,16.6,11.5,135.0,161.0,204.0,184.0,143.0,26.8,25.9,25.6,28.2,24.4,18.7,25.9,25.6,18.6,29.4,1207.0,1389.0,1452.0,1407.0,1318.0,1013.0,887.0,861.0,905.0,950.0,1045.0,1334.0,1508.0,1313.0,1068.0,151.935,16.663153062971364,155.26583333333335,69.3168752191811,149.78666666666666,57.4540523160571,2.6166666666666663,0.34302575219170006,2.775,1.6836783324829971,2.5541666666666667,1.53537395718626,131.0,16.840427548016535,111.0,35.35019609049375,113.79166666666667,34.10594639810108,13.716666666666667,1.9712094426180635,14.366666666666667,9.393066430601724,12.958333333333334,8.375944679578676,25.5,2.723967694375191,19.125,7.157846933769442,18.65,5.9072541991955125,24.616666666666664,6.419787120042561,39.88333333333333,17.569696708373883,41.96666666666666,15.165913343291626,27.75,-20.810000000000002,-13.879999999999995,153.08905325030014,152.93351842166206,310.18,50.0,155.7373611111111,142.7253892215569,10.9494,455.0,12.915384615384616
17/03/2004,17.00.00,2.5,1247.0,12.3,1060.0,147.0,1032.0,114.0,1525.0,1069.0,28.5,14.9,0.5708,2004-03-17 17:00:00,1,0.0,0.0,0.0,107.07,134.59,123.69,134.59,NO2,169.28,0,17,2,0,3,2,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,3,0,152.43,124.68,143.51,155.41,50.0,158.38,148.47,148.47,155.41,2.9,2.0,2.6,2.9,2.8,129.0,104.0,123.0,133.0,110.0,15.2,10.4,13.7,15.8,14.8,186.0,135.0,161.0,190.0,156.0,29.3,26.8,25.9,28.0,23.8,15.8,18.7,25.9,19.1,31.3,1365.0,1207.0,1389.0,1389.0,1445.0,940.0,1013.0,887.0,898.0,857.0,1221.0,1045.0,1334.0,1363.0,1252.0,148.465,17.915531529932647,162.315,61.499021795620365,148.79541666666668,57.50454741785104,2.5499999999999994,0.3146426544510698,2.9416666666666664,1.529978213352508,2.5375,1.5336267047639771,127.5,17.986105748604796,117.16666666666667,27.398849787846377,113.0,33.860326920017094,13.200000000000001,1.84390889145856,15.258333333333333,8.540114788810548,12.8125,8.3547597733008,26.733333333333334,1.8768768384383439,20.516666666666666,7.227326090902657,18.67083333333333,5.942439783431559,21.53333333333333,5.767032743678868,36.291666666666664,17.931154114523412,41.791666666666664,15.462575202211857,-17.840000000000003,-8.919999999999987,-23.789999999999992,147.80360946450008,151.4660369479291,310.18,50.0,155.54458333333332,142.6769642857143,10.2065,479.6153846153846,13.26086956521739
17/03/2004,18.00.00,5.0,1557.0,27.0,1478.0,299.0,793.0,158.0,1981.0,1569.0,25.9,16.0,0.5237,2004-03-17 18:00:00,1,0.0,0.0,0.0,138.05,178.2,247.16,247.16,C6H6,210.84,1,18,2,0,3,2,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,3,0,134.59,152.43,124.68,162.34,66.84,178.2,280.85,141.53,206.22,2.5,2.9,2.0,3.4,6.1,114.0,129.0,104.0,139.0,162.0,12.3,15.2,10.4,17.8,32.1,147.0,186.0,135.0,184.0,314.0,28.5,29.3,26.8,23.9,22.5,14.9,15.8,18.7,25.7,35.4,1247.0,1365.0,1207.0,1447.0,1917.0,1032.0,940.0,1013.0,859.0,631.0,1069.0,1221.0,1045.0,1296.0,1843.0,162.60166666666666,44.61826236718191,177.34166666666667,57.97884909537487,151.66875000000002,60.67324998371977,2.9666666666666663,1.0443498775155189,3.3166666666666664,1.4249933545831226,2.6041666666666665,1.605826122664556,130.16666666666666,21.42350733812419,125.91666666666667,21.081910959326596,113.79166666666667,34.70619436838662,15.616666666666667,5.86358820746023,17.349999999999998,8.029434487049397,13.195833333333335,8.79310397619816,27.0,1.5466091943343796,21.683333333333334,6.828926886725486,18.754166666666666,6.032302838571009,19.483333333333334,5.018133783256891,32.84166666666667,17.47764589584674,41.3875,16.01825894300677,112.57,122.47999999999999,68.96000000000001,176.19114961750006,159.12155399209476,310.18,50.0,157.01166666666666,143.35291666666666,10.544,305.29411764705884,12.459119496855346
17/03/2004,19.00.00,7.6,1930.7360000000044,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403,2004-03-17 19:00:00,1,0.0,0.0,0.0,170.26,214.77,323.39,323.39,C6H6,243.2,1,19,2,0,3,2,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,3,0,247.16,134.59,152.43,173.24,104.86,191.08,328.67,204.9,249.81,5.0,2.5,2.9,3.9,8.0,158.0,114.0,129.0,137.0,187.0,27.0,12.3,15.2,19.1,39.2,299.0,147.0,186.0,181.0,404.0,25.9,28.5,29.3,21.3,20.4,16.0,14.9,15.8,34.8,42.5,1557.0,1247.0,1365.0,1551.0,1930.7360000000044,793.0,1032.0,940.0,800.0,542.0,1569.0,1069.0,1221.0,1432.0,2122.0,187.62666666666667,79.92015632283692,195.5525,66.79270960829626,157.18166666666667,69.74304457554646,3.766666666666666,2.147246298556985,3.8166666666666664,1.777042145780113,2.7583333333333333,1.8883893911885918,137.0,33.37064578338264,135.08333333333334,24.788040860402425,116.16666666666667,38.14351237408379,19.5,10.956641821288132,19.925,9.418079808152363,14.0,10.136460234566924,26.583333333333332,2.1985601348760775,22.78333333333333,5.733606406463754,18.829166666666666,6.076360407110609,19.633333333333333,5.245823735760106,29.616666666666664,14.233432687184377,41.041666666666664,16.254522224710954,76.22999999999999,170.95999999999998,132.30999999999997,218.24796401250003,172.26302967272719,323.39,50.0,158.6573611111111,144.6064880952381,16.721500000000002,250.74493506493567,12.37948717948718
17/03/2004,20.00.00,6.7,1930.7360000000044,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133,2004-03-17 20:00:00,1,0.0,0.0,0.0,159.11,202.88,301.59,301.59,C6H6,240.56,1,20,2,0,3,2,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3,0,323.39,247.16,134.59,143.51,210.18,163.33,273.58,221.41,227.35,7.6,5.0,2.5,3.2,6.5,194.0,158.0,114.0,143.0,165.0,38.4,27.0,12.3,15.8,31.0,411.0,299.0,147.0,166.0,320.0,23.1,25.9,28.5,20.4,18.3,26.5,16.0,14.9,36.7,52.6,1930.7360000000044,1557.0,1247.0,1474.0,1895.0,617.0,793.0,1032.0,854.0,565.0,2306.0,1569.0,1069.0,1432.0,1992.0,213.97333333333333,88.10520635391927,203.17,73.4893923081297,162.9425,75.72650849689576,4.449999999999999,2.344994669503537,4.033333333333333,1.9634539758169829,2.904166666666667,2.052035927871478,146.83333333333334,36.92379539899249,141.25,26.577930010374732,117.79166666666667,40.11611317453229,23.066666666666666,12.113078331566543,21.066666666666666,10.393033797460273,14.804166666666667,11.013133628483795,25.683333333333334,3.342105125017217,23.566666666666666,4.502188020251568,18.833333333333332,6.077518563036886,21.683333333333337,9.141425855229818,27.78333333333333,10.981375417524387,41.104166666666664,16.239979630707552,-21.80000000000001,166.99999999999997,138.25999999999996,242.05997429464287,182.609187298909,323.39,50.0,159.7709722222222,145.6005357142857,23.111000000000004,283.931764705883,13.202185792349727
17/03/2004,21.00.00,5.7,1795.0,27.2,1485.0,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294,2004-03-17 21:00:00,1,0.0,0.0,0.0,146.72,200.0,248.49,248.49,C6H6,155.41,0,21,2,0,3,2,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,3,0,301.59,323.39,247.16,124.68,310.18,233.3,199.01,166.31,156.4,6.7,7.6,5.0,5.1,4.2,182.0,194.0,158.0,177.0,145.0,35.1,38.4,27.0,24.9,19.9,347.0,411.0,299.0,317.0,256.0,20.5,23.1,25.9,19.0,16.7,38.2,26.5,16.0,41.3,57.4,1930.7360000000044,1930.7360000000044,1557.0,1800.0,1595.0,597.0,617.0,793.0,700.0,678.0,2359.0,2306.0,1569.0,2034.0,1707.0,234.60833333333332,76.78009961355029,198.02916666666667,67.21283893293194,163.57541666666665,76.40059668439689,5.066666666666666,2.0382999452157833,3.9583333333333335,1.8715372064566382,2.929166666666667,2.0833666664000035,159.5,31.998437461851005,145.66666666666666,28.339927931304484,117.91666666666667,40.31281667665751,25.866666666666664,10.423371175712154,20.3,9.456214887575259,14.9,11.11434638888738,24.400000000000002,4.196665342864466,23.983333333333334,3.707690615055339,18.837500000000002,6.077672072931125,25.666666666666668,12.25751470187429,27.166666666666668,9.760247140437945,41.15833333333333,16.242828963995844,-53.099999999999966,1.3300000000000125,15.189999999999998,243.8971244961735,187.8796523149963,323.39,50.0,160.91236111111112,146.23130952380953,25.176600000000004,309.48275862068965,12.011049723756907
